LCLid,stdorToU,datetime,KWH/hh
MAC004182,Std,2012-08-27 17:00:00,0.216
MAC004182,Std,2012-09-09 05:30:00,0.094
MAC004182,Std,2012-12-18 08:30:00,0.059
MAC004182,Std,2012-12-23 08:30:00,0.061
MAC004182,Std,2013-01-09 12:00:00,0.091
MAC004182,Std,2013-05-08 13:30:00,0.475
MAC004182,Std,2013-08-08 04:00:00,0.1
MAC004182,Std,2013-10-12 09:30:00,0.098
MAC004182,Std,2014-02-13 09:00:00,0.021
MAC004183,Std,2012-08-20 13:30:00,0.101
MAC004183,Std,2012-10-03 05:30:00,0.027
MAC004183,Std,2012-10-13 23:30:00,0.028
MAC004183,Std,2012-11-24 03:00:00,0.019
MAC004183,Std,2012-12-02 19:00:00,0.435
MAC004183,Std,2013-03-15 10:00:00,0.582
MAC004183,Std,2013-04-26 08:00:00,0.049
MAC004183,Std,2013-05-29 21:30:00,0.103
MAC004183,Std,2013-08-08 14:00:00,0.048
MAC004183,Std,2013-11-26 00:00:00,0.021
MAC004185,Std,2012-06-21 01:00:00,0.045
MAC004185,Std,2012-09-14 01:30:00,0.062
MAC004185,Std,2012-10-12 06:30:00,0.061
MAC004185,Std,2012-11-04 09:00:00,0.28
MAC004185,Std,2012-12-07 11:30:00,0.058
MAC004185,Std,2013-01-12 19:30:00,0.289
MAC004185,Std,2013-03-06 07:00:00,0.366
MAC004185,Std,2013-08-14 01:00:00,0.032
MAC004185,Std,2013-11-03 19:00:00,0.097
MAC004185,Std,2014-02-08 01:30:00,0.025
MAC004185,Std,2014-02-23 04:30:00,0.009
MAC004185,Std,2014-02-26 17:30:00,0.267
MAC004186,Std,2012-06-29 19:00:00,0.183
MAC004186,Std,2012-08-01 00:30:00,0.093
MAC004186,Std,2012-11-04 02:30:00,0.127
MAC004186,Std,2013-06-30 22:00:00,0.168
MAC004186,Std,2013-07-02 17:00:00,0.2
MAC004186,Std,2013-07-22 21:30:00,0.226
MAC004186,Std,2013-07-29 15:30:00,0.208
MAC004186,Std,2013-12-14 17:00:00,0.146
MAC004187,Std,2012-05-23 05:30:00,0.121
MAC004187,Std,2013-01-15 18:00:00,0.119
MAC004187,Std,2013-01-19 08:00:00,0.11
MAC004187,Std,2013-04-12 19:00:00,0.184
MAC004187,Std,2013-06-29 23:00:00,0.098
MAC004187,Std,2013-07-15 17:30:00,0.106
MAC004187,Std,2013-08-01 10:30:00,0.046
MAC004187,Std,2013-10-20 18:00:00,0.503
MAC004187,Std,2014-02-21 03:00:00,0.074
MAC004187,Std,2014-02-23 08:00:00,1.577
MAC004188,Std,2012-07-27 23:30:00,0.081
MAC004188,Std,2012-09-03 23:30:00,0.085
MAC004188,Std,2012-12-23 04:30:00,0.036
MAC004188,Std,2013-03-08 11:30:00,0.101
MAC004188,Std,2013-03-10 18:00:00,0.082
MAC004188,Std,2013-03-21 02:00:00,0.015
MAC004188,Std,2013-04-29 09:30:00,0.156
MAC004188,Std,2013-05-06 03:30:00,0.043
MAC004188,Std,2013-07-13 15:00:00,0.11
MAC004188,Std,2013-08-21 08:30:00,0.098
MAC004188,Std,2013-09-03 05:00:00,0.119
MAC004188,Std,2013-09-04 15:00:00,0.217
MAC004188,Std,2014-02-22 22:30:00,0.148
MAC004190,Std,2012-09-13 02:30:00,0.016
MAC004190,Std,2013-03-05 23:30:00,0.106
MAC004190,Std,2013-03-12 22:00:00,0.012
MAC004190,Std,2013-05-24 06:30:00,0.102
MAC004190,Std,2013-06-17 13:00:00,0.367
MAC004190,Std,2013-07-11 05:00:00,0.003
MAC004190,Std,2013-08-24 01:30:00,0.004
MAC004190,Std,2013-12-28 02:00:00,0.063
MAC004190,Std,2014-02-27 01:00:00,0.09
MAC004190,Std,2014-02-27 12:00:00,0.03
MAC004191,Std,2012-06-20 00:00:00,0.011
MAC004191,Std,2012-06-27 17:00:00,0.011
MAC004191,Std,2012-08-10 07:00:00,0.012
MAC004191,Std,2012-09-05 00:30:00,0.014
MAC004191,Std,2013-02-20 17:00:00,0.517
MAC004191,Std,2013-04-16 02:30:00,0.008
MAC004191,Std,2013-06-16 21:30:00,0.013
MAC004191,Std,2013-09-19 15:00:00,0.014
MAC004191,Std,2013-12-19 20:00:00,0.07
MAC004191,Std,2014-02-18 00:30:00,0.014
MAC004192,Std,2012-05-31 01:00:00,0.214
MAC004192,Std,2012-08-01 20:30:00,0.137
MAC004192,Std,2012-08-07 19:30:00,0.613
MAC004192,Std,2012-11-17 23:00:00,0.158
MAC004192,Std,2012-12-12 23:00:00,0.148
MAC004192,Std,2012-12-13 09:30:00,0.147
MAC004192,Std,2013-01-15 10:30:00,0.443
MAC004192,Std,2013-03-27 04:00:00,0.112
MAC004192,Std,2013-05-02 04:30:00,0.11
MAC004192,Std,2013-05-18 19:30:00,1.176
MAC004192,Std,2013-09-10 01:30:00,0.102
MAC004192,Std,2014-01-02 20:00:00,1.4069999
MAC004192,Std,2014-02-01 04:30:00,0.092
MAC004193,Std,2012-09-27 12:00:00,0.295
MAC004193,Std,2012-11-10 00:00:00,0.319
MAC004193,Std,2012-11-13 05:00:00,0.329
MAC004193,Std,2012-11-24 21:00:00,0.824
MAC004193,Std,2012-12-12 17:30:00,0.605
MAC004193,Std,2013-08-30 10:00:00,0.679
MAC004193,Std,2013-09-03 13:30:00,0.327
MAC004193,Std,2013-11-17 18:00:00,0.662
MAC004193,Std,2014-01-23 08:30:00,0.307
MAC004193,Std,2014-01-28 01:00:00,0.248
MAC004194,Std,2012-06-16 01:00:00,0.081
MAC004194,Std,2012-06-22 03:00:00,0.059
MAC004194,Std,2012-06-26 04:00:00,0.068
MAC004194,Std,2012-07-29 04:00:00,0.048
MAC004194,Std,2012-09-25 06:30:00,0.127
MAC004194,Std,2012-10-19 04:00:00,0.073
MAC004194,Std,2012-11-09 18:30:00,0.172
MAC004194,Std,2013-09-22 06:30:00,0.064
MAC004194,Std,2013-11-17 03:30:00,0.058
MAC004195,Std,2012-06-23 13:00:00,0.17
MAC004195,Std,2012-07-01 10:00:00,0.515
MAC004195,Std,2012-07-07 08:30:00,0.28
MAC004195,Std,2012-07-20 17:00:00,0.159
MAC004195,Std,2012-09-27 16:00:00,0.206
MAC004195,Std,2012-10-30 05:30:00,0.166
MAC004195,Std,2013-01-20 10:30:00,0.229
MAC004195,Std,2013-03-30 21:30:00,0.318
MAC004195,Std,2013-04-18 06:00:00,0.124
MAC004195,Std,2013-05-22 11:30:00,0.159
MAC004196,Std,2012-06-08 14:00:00,0.34
MAC004196,Std,2012-10-11 01:00:00,0.013
MAC004196,Std,2013-06-02 04:00:00,0.046
MAC004197,Std,2012-05-30 00:30:00,0.068
MAC004197,Std,2012-07-11 20:00:00,0.369
MAC004197,Std,2013-08-29 01:30:00,0.057
MAC004197,Std,2013-12-22 16:30:00,0.562
MAC004198,Std,2012-07-28 15:30:00,0.448
MAC004198,Std,2012-08-23 05:00:00,0.578
MAC004198,Std,2012-08-28 21:30:00,1.16
MAC004198,Std,2013-02-19 14:30:00,0.542
MAC004198,Std,2013-06-06 15:00:00,0.44
MAC004199,Std,2012-11-23 12:00:00,0.039
MAC004199,Std,2012-12-04 09:00:00,0.035
MAC004199,Std,2012-12-13 17:30:00,0.059
MAC004199,Std,2012-12-15 12:00:00,0.023
MAC004199,Std,2013-01-17 14:30:00,0.023
MAC004199,Std,2013-02-26 13:00:00,0.117
MAC004199,Std,2013-05-21 00:30:00,0.044
MAC004199,Std,2013-10-30 18:30:00,0.033
MAC004199,Std,2013-11-17 01:00:00,0.05
MAC004199,Std,2013-11-21 05:00:00,0.027
MAC004199,Std,2014-01-14 01:00:00,0.068
MAC004200,Std,2012-07-12 22:00:00,0.068
MAC004200,Std,2013-02-09 12:00:00,0.474
MAC004200,Std,2013-03-22 10:30:00,0.128
MAC004200,Std,2013-06-01 07:30:00,0.099
MAC004200,Std,2013-07-31 09:00:00,0.083
MAC004200,Std,2013-08-19 01:00:00,0.051
MAC004200,Std,2013-08-31 18:00:00,0.123
MAC004200,Std,2013-10-11 11:30:00,0.167
MAC004200,Std,2013-11-04 08:00:00,0.585
MAC004200,Std,2013-11-29 01:00:00,0.068
MAC004200,Std,2014-02-02 12:00:00,0.342
MAC004201,Std,2012-05-26 15:00:00,0.057
MAC004201,Std,2012-09-28 15:30:00,0.063
MAC004201,Std,2012-11-11 22:30:00,0.17
MAC004201,Std,2012-12-08 02:30:00,0.022
MAC004201,Std,2012-12-31 01:30:00,0.022
MAC004201,Std,2013-07-07 19:00:00,0.068
MAC004201,Std,2013-07-08 10:30:00,0.075
MAC004201,Std,2013-08-25 15:30:00,0.023
MAC004201,Std,2013-10-30 12:30:00,0.072
MAC004201,Std,2013-11-25 06:30:00,0.179
MAC004201,Std,2013-12-03 21:30:00,0.121
MAC004202,Std,2012-09-11 21:30:00,0.057
MAC004202,Std,2012-10-08 21:00:00,0.128
MAC004202,Std,2012-12-22 14:00:00,0.034
MAC004202,Std,2013-04-16 11:00:00,0.006
MAC004202,Std,2013-06-09 13:30:00,0.0
MAC004202,Std,2013-09-14 11:00:00,0.041
MAC004202,Std,2013-12-13 10:30:00,0.131
MAC004202,Std,2013-12-23 00:00:00,0.007
MAC004202,Std,2013-12-30 08:30:00,0.105
MAC004202,Std,2014-02-10 08:00:00,0.024
MAC004203,Std,2012-08-27 23:00:00,0.059
MAC004203,Std,2012-09-09 15:00:00,0.07
MAC004203,Std,2012-12-14 10:30:00,0.363
MAC004203,Std,2013-01-24 04:00:00,0.06
MAC004203,Std,2013-05-04 23:00:00,0.091
MAC004203,Std,2013-06-07 19:30:00,0.108
MAC004203,Std,2013-06-19 06:30:00,0.246
MAC004203,Std,2013-08-26 11:00:00,0.049
MAC004203,Std,2013-12-31 06:00:00,0.144
MAC004203,Std,2014-02-19 11:30:00,0.063
MAC004204,Std,2012-08-08 23:00:00,0.154
MAC004204,Std,2012-10-11 03:00:00,0.07
MAC004204,Std,2013-01-26 00:00:00,0.074
MAC004204,Std,2013-01-29 08:30:00,0.827
MAC004204,Std,2013-05-01 21:00:00,0.222
MAC004204,Std,2013-06-15 17:00:00,0.073
MAC004204,Std,2013-09-15 17:00:00,0.067
MAC004204,Std,2013-10-17 05:00:00,0.068
MAC004204,Std,2014-01-05 22:30:00,0.082
MAC004204,Std,2014-02-08 22:00:00,0.112
MAC004205,Std,2012-07-17 22:30:00,0.157
MAC004205,Std,2012-09-04 07:00:00,0.173
MAC004205,Std,2012-12-20 05:30:00,0.045
MAC004205,Std,2013-01-29 06:30:00,0.313
MAC004205,Std,2013-06-26 01:00:00,0.09
MAC004205,Std,2013-11-03 11:00:00,0.071
MAC004205,Std,2013-11-27 11:00:00,0.475
MAC004205,Std,2014-01-26 22:30:00,0.198
MAC004205,Std,2014-01-26 23:30:00,0.383
MAC004207,Std,2012-06-12 05:30:00,0.15
MAC004207,Std,2012-06-21 09:30:00,0.174
MAC004207,Std,2012-08-27 00:00:00,0.197
MAC004207,Std,2012-10-08 03:00:00,0.18
MAC004207,Std,2012-11-17 08:30:00,0.381
MAC004207,Std,2012-12-02 19:00:00,0.187
MAC004207,Std,2012-12-28 00:30:00,0.136
MAC004207,Std,2013-03-28 11:00:00,0.227
MAC004207,Std,2013-04-19 21:30:00,0.987
MAC004207,Std,2013-06-28 13:30:00,0.155
MAC004207,Std,2013-09-11 23:00:00,0.186
MAC004207,Std,2014-01-05 00:00:00,0.111
MAC004207,Std,2014-01-16 04:30:00,0.123
MAC004208,Std,2012-09-27 19:30:00,0.278
MAC004208,Std,2013-01-02 11:00:00,0.203
MAC004208,Std,2013-03-12 06:30:00,0.252
MAC004208,Std,2013-03-21 10:00:00,0.082
MAC004208,Std,2013-05-15 12:30:00,0.119
MAC004208,Std,2013-06-02 20:00:00,0.196
MAC004208,Std,2013-07-11 17:00:00,0.226
MAC004208,Std,2013-09-15 10:00:00,0.205
MAC004208,Std,2013-10-24 05:30:00,0.043
MAC004208,Std,2013-10-31 18:30:00,0.348
MAC004208,Std,2014-01-30 06:00:00,0.098
MAC004209,Std,2013-11-24 19:00:00,0.314
MAC004209,Std,2014-02-11 05:30:00,0.095
MAC004210,Std,2012-06-08 23:00:00,0.09
MAC004210,Std,2012-07-10 06:00:00,0.177
MAC004210,Std,2012-09-08 17:30:00,0.092
MAC004210,Std,2012-11-16 12:00:00,0.117
MAC004210,Std,2013-04-07 02:00:00,0.047
MAC004210,Std,2013-06-12 21:30:00,0.056
MAC004210,Std,2013-07-04 16:30:00,0.236
MAC004210,Std,2013-07-13 04:30:00,0.185
MAC004210,Std,2013-07-29 09:00:00,0.067
MAC004210,Std,2013-11-20 12:00:00,0.13
MAC004210,Std,2014-02-02 00:00:00,0.04
MAC004211,Std,2012-06-25 08:00:00,0.024
MAC004211,Std,2012-07-07 15:00:00,0.062
MAC004211,Std,2012-09-07 18:00:00,1.046
MAC004211,Std,2012-09-11 02:30:00,0.088
MAC004211,Std,2012-10-23 08:30:00,0.064
MAC004211,Std,2013-02-07 08:30:00,0.114
MAC004211,Std,2013-02-21 08:30:00,0.036
MAC004211,Std,2013-12-16 22:30:00,0.283
MAC004211,Std,2014-02-21 05:00:00,0.143
MAC004212,Std,2012-07-02 12:30:00,0.138
MAC004212,Std,2012-11-08 10:30:00,0.187
MAC004212,Std,2013-11-22 21:30:00,0.14
MAC004212,Std,2013-12-12 11:00:00,0.104
MAC004212,Std,2013-12-31 16:00:00,0.352
MAC004213,Std,2012-07-11 02:00:00,0.121
MAC004213,Std,2012-09-08 21:30:00,0.103
MAC004213,Std,2012-12-20 18:30:00,0.39
MAC004213,Std,2013-01-20 07:30:00,0.083
MAC004213,Std,2013-04-27 18:00:00,0.339
MAC004214,Std,2012-10-13 05:30:00,0.079
MAC004214,Std,2012-12-26 03:00:00,0.312
MAC004214,Std,2013-02-07 22:00:00,0.474
MAC004214,Std,2013-03-02 05:00:00,0.068
MAC004214,Std,2013-03-16 06:30:00,0.099
MAC004214,Std,2013-08-04 13:30:00,0.083
MAC004214,Std,2013-08-26 12:00:00,0.078
MAC004214,Std,2013-11-01 12:30:00,0.016
MAC004214,Std,2013-11-18 16:00:00,0.215
MAC004214,Std,2013-11-23 09:30:00,0.225
MAC004214,Std,2014-02-21 03:30:00,0.025
MAC004215,Std,2012-06-24 07:30:00,0.098
MAC004215,Std,2012-07-06 15:30:00,0.117
MAC004215,Std,2012-09-15 06:00:00,0.071
MAC004215,Std,2012-09-16 14:30:00,0.104
MAC004215,Std,2012-10-30 19:30:00,0.118
MAC004215,Std,2013-02-21 18:00:00,0.152
MAC004215,Std,2013-02-23 16:00:00,0.091
MAC004215,Std,2013-06-01 15:30:00,0.271
MAC004215,Std,2013-06-06 14:30:00,0.072
MAC004215,Std,2013-06-29 05:30:00,0.038
MAC004215,Std,2013-07-12 18:30:00,0.156
MAC004215,Std,2013-07-21 01:30:00,0.072
MAC004215,Std,2014-01-14 03:30:00,0.052
MAC004215,Std,2014-01-31 02:00:00,0.074
MAC004216,Std,2012-06-15 22:00:00,0.519
MAC004216,Std,2012-06-27 03:00:00,0.23
MAC004216,Std,2012-07-08 07:00:00,0.481
MAC004216,Std,2012-12-03 14:00:00,1.124
MAC004216,Std,2013-07-18 20:30:00,0.058
MAC004216,Std,2013-08-10 10:00:00,0.114
MAC004216,Std,2013-09-21 10:00:00,0.403
MAC004216,Std,2013-09-24 09:00:00,0.537
MAC004216,Std,2013-10-09 00:30:00,0.561
MAC004216,Std,2013-11-02 13:30:00,0.67
MAC004216,Std,2014-02-12 11:30:00,1.9960001
MAC004217,Std,2012-12-04 02:30:00,0.268
MAC004217,Std,2013-04-27 04:00:00,0.158
MAC004217,Std,2013-07-01 16:00:00,0.126
MAC004217,Std,2013-08-01 09:00:00,0.148
MAC004217,Std,2013-09-30 15:00:00,0.05
MAC004217,Std,2013-10-24 18:30:00,0.213
MAC004219,Std,2012-08-22 01:30:00,0.054
MAC004219,Std,2012-10-10 08:30:00,0.116
MAC004219,Std,2012-11-30 00:00:00,0.137
MAC004219,Std,2012-12-19 10:00:00,0.127
MAC004219,Std,2013-02-12 14:30:00,0.173
MAC004219,Std,2013-02-21 15:00:00,0.012
MAC004219,Std,2013-03-29 19:30:00,0.156
MAC004219,Std,2013-04-30 06:30:00,0.055
MAC004219,Std,2013-12-09 21:00:00,0.225
MAC004219,Std,2013-12-19 16:30:00,0.015
MAC004220,Std,2012-05-27 22:30:00,0.156
MAC004220,Std,2012-11-11 05:00:00,0.131
MAC004220,Std,2013-04-08 06:00:00,0.12
MAC004220,Std,2013-05-18 00:00:00,0.112
MAC004220,Std,2013-06-21 12:30:00,0.062
MAC004220,Std,2013-07-11 07:00:00,0.085
MAC004220,Std,2013-07-19 14:30:00,0.409
MAC004220,Std,2013-10-03 06:30:00,0.101
MAC004220,Std,2013-10-21 12:30:00,0.109
MAC004220,Std,2013-11-16 13:30:00,0.238
MAC004221,Std,2012-07-31 14:30:00,0.14
MAC004221,Std,2012-12-06 08:30:00,0.183
MAC004221,Std,2012-12-17 04:30:00,0.055
MAC004221,Std,2013-02-15 06:00:00,0.1
MAC004221,Std,2013-04-18 07:30:00,0.049
MAC004221,Std,2013-04-20 17:30:00,0.135
MAC004221,Std,2013-07-31 22:30:00,0.017
MAC004221,Std,2013-08-12 01:30:00,0.022
MAC004221,Std,2013-10-27 05:00:00,0.042
MAC004221,Std,2014-02-13 04:30:00,0.048
MAC004222,Std,2012-06-01 09:30:00,0.165
MAC004222,Std,2012-08-22 05:30:00,0.109
MAC004222,Std,2013-01-17 02:00:00,0.12
MAC004222,Std,2013-05-22 22:30:00,0.449
MAC004222,Std,2013-06-28 13:00:00,0.394
MAC004222,Std,2014-01-27 21:00:00,0.327
MAC004222,Std,2014-02-22 04:00:00,0.09
MAC004222,Std,2014-02-24 04:00:00,0.11
MAC004222,Std,2014-02-25 07:30:00,0.222
MAC004222,Std,2014-02-25 14:30:00,0.075
MAC004224,Std,2012-10-17 12:30:00,0.163
MAC004224,Std,2013-03-21 14:00:00,0.181
MAC004224,Std,2013-05-17 12:00:00,0.323
MAC004224,Std,2013-09-30 01:30:00,0.155
MAC004224,Std,2013-11-17 03:30:00,0.143
MAC004224,Std,2013-12-14 12:00:00,0.146
MAC004224,Std,2014-01-20 05:00:00,0.09
MAC004224,Std,2014-01-24 11:00:00,0.33
MAC004225,Std,2012-07-10 15:00:00,1.327
MAC004225,Std,2012-08-15 12:00:00,0.058
MAC004225,Std,2012-12-15 11:00:00,1.9400001
MAC004225,Std,2013-01-06 07:00:00,0.334
MAC004225,Std,2013-02-16 20:30:00,0.241
MAC004225,Std,2013-04-11 03:00:00,0.699
MAC004225,Std,2014-02-06 06:00:00,0.198
MAC004226,Std,2012-07-17 09:30:00,0.016
MAC004226,Std,2012-10-25 08:00:00,0.02
MAC004226,Std,2012-11-08 13:00:00,0.047
MAC004226,Std,2013-01-16 03:00:00,0.021
MAC004226,Std,2013-02-03 17:00:00,0.054
MAC004226,Std,2013-04-05 18:30:00,0.399
MAC004226,Std,2013-07-26 00:00:00,0.044
MAC004227,Std,2012-05-29 19:30:00,0.435
MAC004227,Std,2012-06-27 06:00:00,0.205
MAC004227,Std,2012-09-18 11:00:00,0.18
MAC004227,Std,2013-01-10 16:30:00,0.735
MAC004228,Std,2012-05-24 10:30:00,0.247
MAC004228,Std,2012-06-12 13:00:00,0.211
MAC004228,Std,2012-08-27 18:00:00,0.268
MAC004228,Std,2012-12-02 03:00:00,0.08
MAC004228,Std,2013-03-19 09:00:00,0.091
MAC004228,Std,2013-05-08 00:00:00,0.186
MAC004228,Std,2013-08-22 00:00:00,0.32
MAC004228,Std,2013-11-22 23:00:00,0.333
MAC004228,Std,2013-12-26 16:00:00,0.068
MAC004230,Std,2012-06-12 05:30:00,0.06
MAC004230,Std,2012-09-18 19:00:00,0.189
MAC004230,Std,2013-05-07 06:30:00,0.064
MAC004230,Std,2013-08-05 04:30:00,0.082
MAC004230,Std,2013-08-11 16:00:00,0.141
MAC004230,Std,2013-10-20 01:30:00,0.082
MAC004230,Std,2014-01-07 01:30:00,0.077
MAC004230,Std,2014-01-16 21:00:00,0.312
MAC004230,Std,2014-02-07 15:30:00,0.201
MAC004232,Std,2012-06-29 18:00:00,0.13
MAC004232,Std,2012-09-16 13:00:00,0.146
MAC004232,Std,2013-02-02 23:00:00,0.124
MAC004232,Std,2013-03-10 14:30:00,0.073
MAC004232,Std,2013-04-12 04:30:00,0.076
MAC004232,Std,2013-05-17 23:00:00,0.1
MAC004232,Std,2013-06-12 11:30:00,0.25
MAC004232,Std,2013-06-25 02:00:00,0.077
MAC004232,Std,2013-08-30 04:30:00,0.08
MAC004233,Std,2012-10-30 15:30:00,0.109
MAC004233,Std,2012-11-01 04:00:00,0.0
MAC004233,Std,2013-01-14 00:30:00,0.019
MAC004233,Std,2013-01-19 08:00:00,1.2
MAC004233,Std,2013-05-21 09:00:00,0.047
MAC004233,Std,2013-09-21 17:30:00,0.005
MAC004233,Std,2013-10-03 07:30:00,0.029
MAC004233,Std,2013-11-17 22:30:00,0.067
MAC004235,Std,2012-06-10 12:00:00,0.209
MAC004235,Std,2012-06-17 05:30:00,0.117
MAC004235,Std,2012-08-09 02:00:00,0.171
MAC004235,Std,2012-11-29 15:30:00,0.223
MAC004235,Std,2012-12-17 03:30:00,0.123
MAC004235,Std,2013-07-07 16:30:00,0.123
MAC004235,Std,2013-07-12 17:30:00,0.183
MAC004235,Std,2013-08-01 15:30:00,0.175
MAC004235,Std,2013-08-10 02:00:00,0.1
MAC004235,Std,2013-08-26 00:00:00,0.106
MAC004235,Std,2013-09-29 08:30:00,0.149
MAC004235,Std,2013-11-08 08:00:00,0.378
MAC004235,Std,2014-02-10 23:00:00,0.232
MAC004237,Std,2012-05-31 13:30:00,0.121
MAC004237,Std,2012-08-10 09:30:00,0.173
MAC004237,Std,2012-10-10 02:30:00,0.094
MAC004237,Std,2013-07-01 21:30:00,0.125
MAC004237,Std,2013-12-06 11:00:00,0.164
MAC004238,Std,2012-06-22 10:00:00,0.056
MAC004238,Std,2012-08-14 18:00:00,0.014
MAC004238,Std,2012-10-01 07:00:00,0.067
MAC004238,Std,2012-12-14 22:00:00,0.067
MAC004238,Std,2012-12-24 06:30:00,0.019
MAC004238,Std,2013-06-21 06:30:00,0.029
MAC004238,Std,2013-09-22 12:00:00,0.409
MAC004238,Std,2013-10-28 13:00:00,0.114
MAC004238,Std,2013-11-27 15:00:00,0.126
MAC004238,Std,2014-02-11 17:30:00,0.038
MAC004240,Std,2012-05-29 20:30:00,0.019
MAC004240,Std,2012-09-23 17:00:00,0.05
MAC004240,Std,2012-11-23 05:30:00,0.019
MAC004240,Std,2013-01-15 23:00:00,0.113
MAC004241,Std,2012-07-11 12:00:00,0.237
MAC004241,Std,2012-07-17 10:30:00,0.468
MAC004241,Std,2012-07-23 07:00:00,0.191
MAC004241,Std,2012-09-26 01:00:00,0.134
MAC004241,Std,2012-11-02 13:30:00,0.318
MAC004241,Std,2012-11-23 21:00:00,0.202
MAC004241,Std,2012-12-30 14:00:00,0.531
MAC004241,Std,2013-01-29 19:30:00,0.296
MAC004241,Std,2013-06-24 14:00:00,0.26
MAC004241,Std,2013-09-23 22:30:00,0.408
MAC004241,Std,2013-12-11 13:30:00,0.171
MAC004241,Std,2013-12-21 07:30:00,0.159
MAC004241,Std,2014-01-07 13:00:00,0.397
MAC004242,Std,2012-06-12 03:30:00,0.296
MAC004242,Std,2012-09-04 07:30:00,0.189
MAC004242,Std,2012-09-25 07:30:00,0.102
MAC004242,Std,2012-11-04 16:00:00,0.115
MAC004243,Std,2012-06-08 10:00:00,0.053
MAC004243,Std,2012-09-03 09:30:00,0.204
MAC004243,Std,2012-09-16 04:00:00,0.082
MAC004243,Std,2012-10-07 06:30:00,0.287
MAC004243,Std,2012-12-21 15:00:00,0.03
MAC004243,Std,2013-03-09 05:30:00,0.356
MAC004243,Std,2013-03-17 17:30:00,0.075
MAC004243,Std,2013-03-31 20:00:00,0.053
MAC004243,Std,2013-04-09 00:00:00,0.283
MAC004243,Std,2013-06-18 23:00:00,0.281
MAC004243,Std,2013-06-30 20:00:00,0.349
MAC004243,Std,2013-08-09 10:30:00,0.105
MAC004243,Std,2014-01-05 15:00:00,0.057
MAC004244,Std,2012-05-31 12:00:00,0.435
MAC004244,Std,2012-06-20 13:30:00,0.155
MAC004244,Std,2012-07-16 04:00:00,0.222
MAC004244,Std,2012-08-05 06:30:00,0.165
MAC004244,Std,2013-02-03 20:30:00,0.248
MAC004244,Std,2013-02-14 13:30:00,0.259
MAC004244,Std,2013-07-01 09:30:00,0.227
MAC004244,Std,2013-07-29 21:30:00,0.315
MAC004244,Std,2013-08-10 09:30:00,0.317
MAC004244,Std,2013-12-11 19:30:00,0.293
MAC004244,Std,2013-12-26 15:30:00,0.28
MAC004244,Std,2014-01-22 01:30:00,0.231
MAC004247,Std,2012-09-12 10:00:00,0.216
MAC004247,Std,2012-10-08 17:30:00,0.709
MAC004247,Std,2012-10-12 01:30:00,0.255
MAC004247,Std,2012-10-16 10:30:00,0.148
MAC004247,Std,2012-11-21 03:30:00,0.306
MAC004247,Std,2013-03-26 10:30:00,0.152
MAC004247,Std,2013-04-04 00:00:00,0.407
MAC004247,Std,2013-05-17 13:30:00,0.733
MAC004247,Std,2013-07-03 11:00:00,0.791
MAC004247,Std,2013-10-10 06:00:00,0.13
MAC004247,Std,2013-11-21 03:30:00,0.35
MAC004248,Std,2013-04-22 22:30:00,0.149
MAC004248,Std,2013-06-21 09:00:00,0.108
MAC004248,Std,2013-07-03 08:30:00,0.1
MAC004248,Std,2013-10-30 11:30:00,0.1
MAC004248,Std,2014-01-30 09:30:00,0.127
MAC004249,Std,2012-06-09 12:30:00,1.448
MAC004249,Std,2012-10-01 21:30:00,2.082
MAC004249,Std,2012-11-10 12:30:00,1.092
MAC004249,Std,2013-01-16 02:30:00,0.323
MAC004249,Std,2013-02-22 08:00:00,0.408
MAC004249,Std,2013-07-10 08:30:00,1.178
MAC004249,Std,2013-08-25 21:00:00,1.603
MAC004249,Std,2013-11-22 05:30:00,0.242
MAC004249,Std,2013-11-24 00:30:00,0.815
MAC004249,Std,2013-12-26 05:00:00,0.529
MAC004249,Std,2013-12-30 14:00:00,1.868
MAC004249,Std,2014-01-27 17:30:00,1.237
MAC004249,Std,2014-02-14 20:30:00,0.973
MAC004250,Std,2012-06-17 08:30:00,0.03
MAC004250,Std,2012-08-23 12:30:00,0.047
MAC004250,Std,2013-01-06 18:00:00,0.537
MAC004250,Std,2013-09-13 02:30:00,0.032
MAC004250,Std,2013-09-13 09:30:00,0.032
MAC004250,Std,2013-10-29 04:30:00,0.032
MAC004250,Std,2013-12-11 18:30:00,0.029
MAC004250,Std,2014-02-04 20:00:00,0.009
MAC004251,Std,2013-03-03 01:00:00,0.035
MAC004251,Std,2013-04-08 03:00:00,0.01
MAC004251,Std,2013-06-10 21:30:00,0.124
MAC004251,Std,2013-07-23 17:00:00,0.139
MAC004251,Std,2013-08-16 22:00:00,0.136
MAC004251,Std,2013-10-17 22:30:00,0.057
MAC004251,Std,2013-10-24 15:30:00,0.115
MAC004251,Std,2013-12-05 04:00:00,0.01
MAC004251,Std,2014-02-10 17:00:00,0.088
MAC004252,Std,2012-06-27 06:00:00,0.036
MAC004252,Std,2012-07-24 23:30:00,0.06
MAC004252,Std,2012-09-21 09:30:00,0.06
MAC004252,Std,2012-10-25 17:00:00,0.038
MAC004252,Std,2012-11-27 10:30:00,0.244
MAC004252,Std,2013-05-21 02:30:00,0.038
MAC004252,Std,2013-08-28 14:00:00,0.041
MAC004252,Std,2013-09-30 12:30:00,0.086
MAC004252,Std,2013-10-31 13:30:00,0.084
MAC004252,Std,2013-12-31 06:00:00,0.068
